Rank,Career Win %,Career Double Fault %,Career Ace %,Career Break Point Saved %,Career Won against Top 10 %,Career Won on Hard Court %,Career Won on Clay Court %,Career Ace Against %,Career First Serve Points Return Won %,Career Points Won %,Current Year Win %,Current Year Double Fault %,Current Year Ace %,Current Year Break Point Saved %,Current Year Won against Top 10 %,Current Year Won on Hard Court %,Current Year Won on Clay Court %,Current Year Ace Against %,Current Year First Serve Points Return Won %,Current Year Points Won %,Score
-524,0.666666667,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
813,0.414948454,0.016396694,-0.164230655,-0.122308405,0.372093023,0.424657534,0.230769231,-0.007577728,0.082513975,-0.039509436,0,0,0,0,0,0,0,0,0,0,-2
19,0.448548813,0.018179229,-0.029747708,0.072170044,0.136363636,0.466063348,0.369047619,0.064838117,0.023623957,-0.058497106,0.454545455,3.416666667,14.41666667,2.731707317,0,0,0,21.06666667,0.383426966,0,1
685,0,-1.666666667,0,-8,0,0,0,0,-0.386363636,0.666666667,0,-1.666666667,0,-8,0,0,0,0,-0.386363636,0,-2
-53,0.078817734,-0.010892412,-0.035043639,-0.350483573,0,-0.214285714,0.051724138,-0.438787623,-0.021070654,-0.011063372,0.15503876,0.462531888,9.298788265,-0.43584603,0,0,0,-3.815897136,0.004952263,0,-2
-19,-0.073668144,0.00299692,-0.038962808,-0.005394586,0.059088974,-0.09831487,-0.033980583,0.034565197,0.002777348,0.007224828,-0.285057471,-2.8375,-21.16964286,0.028083028,0,0,0,2.724431818,0.032898678,0,-2
-16,0.052380952,0.237172955,4.733104606,0.953974984,0.25,0.15,0.128205128,7.676807585,0.042490197,-0.126172011,0.016806723,0.102766798,6.64229249,-1.322587743,0,0,0,3.870454545,0.017030029,0,-2
149,-0.228571429,-0.055227423,-0.092421402,-0.511240029,0,-0.2,-0.142857143,-0.044012392,-0.202517162,0.067886134,-0.6,-1.666666667,-19.91666667,-3.071428571,0,0,0,-15.8,-0.367132867,0,2
-12,0.105322255,0.288234738,2.010427269,1.016904314,-0.095238095,-0.097902098,0.036363636,1.372131342,0.013921169,-0.138914957,0.121491228,0.375023161,-8.593403743,0.486854832,0,0,0,-5.66028921,-0.03780705,0,-2
-33,-0.054684051,0.003842006,0.267300429,0.325153525,-0.044296788,-0.014652015,-0.164772727,0.365700719,0.056090559,0.006093929,-0.034090909,-0.780735931,8.049134199,-0.634386506,0,0,0,6.06622879,0.04603101,0,2
59,-0.272083137,-0.276522308,-1.832946562,-0.774093179,0,-0.363636364,-0.127272727,-0.835148407,-0.010746333,0.133643407,-0.263157895,-1.509943796,-6.00977086,-0.10436759,0,0,0,5.570250896,0.021498819,0,-2
-48,0.135171631,-0.025047684,-0.036231805,-0.043414283,0.195908154,0.159323543,0.13952984,-0.072078884,0.021156237,0.01219751,0.1135506,3.007954545,26.90984848,-0.090579109,0,0,0,-0.234076753,0.012449732,0,0
-8,0.086788814,-0.019401938,-0.160365731,-0.156177481,0.108151735,0.045924225,0.211706102,-0.283532827,-0.037638652,-2.16E-05,0.065,1.476190476,8.077380952,0.719273075,0,0,0,-3.396184886,-0.015836435,0,-2
-48,0.095270308,0.301348831,2.31237796,1.371411989,-0.076923077,-0.024713151,-0.089130435,1.737747154,0.072013259,-0.142900241,0.167919799,-0.457331699,-0.919300677,0.014135309,0,0,0,-8.795617772,-0.019604536,0,0
-61,0.327688227,-0.029878695,-0.460802216,-0.561369004,0.260416667,0.618729097,0.315508021,-0.928242158,-0.0376022,0.005881082,0.189393939,1.37647424,7.589819988,0.438058368,0,0,0,-5.169610007,0.011070493,0,-2
-156,0.41025641,-0.059378974,-0.469129349,-0.46560323,0.335443038,0.635514019,0.667938931,-0.432324059,-0.001362904,0.021244808,0.194070081,1.979166667,13.31944444,0.120604782,0,0,0,2.41159657,0.004739569,0,1
36,0.003259383,-0.025591412,-0.243576699,-0.488410949,0.062611807,-0.035714286,-0.017045455,-0.233788964,-0.023365813,0.00700947,-0.007575758,-1.470102433,-5.685083227,-0.998946828,0,0,0,0.554052785,-0.014753466,0,2
-22,-0.102167183,-0.029412871,-0.022517433,-0.080731845,-0.055230859,-0.144389165,-0.019895629,0.061323038,0.033300497,0.009398169,-0.081621622,-2.218487395,10.70371148,-1.236294473,0,0,0,6.974661509,0.021743637,0,2
40,-0.142622951,0.058125417,0.28344738,0.557479557,-0.095238095,-0.211538462,-0.363636364,1.228178871,0.010461708,-0.014359395,-0.141666667,-0.19047619,-9.903174603,0.250980392,0,0,0,-4.182630907,-0.004251311,0,-2
3,0.014917695,-0.007246538,-0.030051278,-0.013470117,0.183946488,0.15112417,-0.280797101,0.02474988,-0.000477802,0.002020322,0,-1.192229957,-1.22816079,0.280892449,0,0,0,-4.37948874,-0.0082043,0,-2
57,0.134981624,-0.19895761,-1.546545106,-0.132622248,0.142857143,0.328671329,0.314285714,-1.235358387,-0.020815914,0.082972031,-0.008255934,1.522219947,9.307188204,1.094560343,0,0,0,-4.683284457,-0.009100956,0,-1
-25,-0.037570767,0.037464864,0.525740035,0.678454106,0,-0.354166667,-0.012987013,0.906776827,0.093089164,-0.027457116,0.333333333,-1.344444444,7.911111111,0.008429926,0,0,0,-9.355555556,-0.003315045,0,2
95,-0.242439185,0.463248204,2.518942802,1.460885912,-0.260416667,-0.418729097,-0.588235294,4.263054709,0.082067593,-0.217662884,-0.135630499,0.350339351,-4.324622559,-0.621220847,0,0,0,2.050853636,0.007361164,0,-1
-72,0.188034188,0.015066424,0.004220666,-0.023781899,0.281871609,0.159074228,0.272590094,-0.114439717,0.007492551,-0.01313166,0.164308176,2.916273585,-3.505503145,0.263681276,0,0,0,-7.14513313,-0.007678769,0,1
20,0.173611111,-0.019834066,-0.096301552,0.006750954,0,0.235294118,0,0.124941054,0.011459969,0.003017432,0.025974026,-1.619047619,-8.204365079,-0.669701214,0,0,0,4.505990783,0.017274058,0,-1
2,-0.077337548,0.034677228,0.07470993,0.111610934,-0.092349174,-0.115018315,-0.047101113,0.051744121,-0.033050133,-0.019868068,0.018181818,0.815034965,-9.455594406,0.731913576,0,0,0,-4.097971197,-0.027449968,0,2
-62,-0.005952381,0.069262411,0.377965883,1.014868776,0.076923077,0.511904762,0.045454545,0.363796409,0.039154637,-0.03034829,0.516666667,3.774647887,20.81690141,4.182352941,0,0,0,16.41420118,0.37185017,0,2
61,0.026143791,0.004045177,-0.25960024,-0.457957062,-0.203389831,-0.007462687,-0.075342466,-0.202870161,0.028435723,-0.001535102,0.46,-3,-31.25833333,-3.268292683,0,0,0,-19.63829787,-0.38729128,0,-2
277,-0.631578947,-0.079421749,-0.314936205,-1.048892989,-0.25862069,-0.651851852,-0.595238095,-0.18734865,-0.272679365,-0.462386454,-0.621621622,-5.218487395,-20.55462185,-4.504587156,0,0,0,-12.66363636,-0.365547643,0,-2
38,-0.162102689,0.083866547,0.574117126,0.912697381,-0.076923077,-0.205319149,-0.255319149,1.563478178,0.052360703,-0.022548161,-0.176100629,-1.101449275,-12.052657,-0.321827411,0,0,0,-4.000861326,0.011398858,0,2
-75,0.097795365,0.015676753,0.392675214,0.177910053,-0.238095238,0.461538462,-0.106951872,-0.160977303,-0.027787858,0.008380691,0.475,0.523809524,21.65921325,0.458110517,0,0,0,-13.06075534,0.000600639,0,2
42,-0.040475788,-0.018230919,-0.574498588,-0.73280063,0.005494505,0.138349515,0.012939959,-0.590048465,-0.065824927,0.000926138,-0.135531136,1.306577607,-0.253481263,0.007453416,0,0,0,10.16981132,-0.02009272,0,1
-193,0.24537037,-0.035612392,0.069248792,0.062483282,0.260869565,0.339473684,-0.291666667,-0.124176411,-0.014951378,0.006256816,0.428571429,-0.236065574,13.27868852,0.927631579,0,0,0,-39.54301075,0.110054234,0,2
-23,-0.186472929,-0.088895309,-0.462318168,-0.80464059,-0.099378882,-0.192307692,-0.133640553,-0.124019168,0.020318934,0.044502809,-0.118847539,-2.309287926,-8.853560372,-1.282815735,0,0,0,9.375757576,0.044716713,0,-1
-83,0.157320205,0.321576725,2.370116692,1.483677523,-0.307692308,-0.012987013,0.2125,1.760335857,0.078433922,-0.154205348,0.167919799,0.632166018,-12.41245136,0.074335978,0,0,0,-1.257385399,-0.047886882,0,2
73,-0.101201311,-0.430197828,-2.709200315,-2.054473747,0,-0.045833333,0.285714286,-4.345895025,-0.108657879,0.22875289,-0.416666667,-0.504371585,-13.0136612,-0.212406948,0,0,0,11.5248062,0.017363054,0,2
-34,0.200219936,-0.042675586,-0.483691711,-0.610124965,0.133333333,0.375,0.258522727,-0.908269039,-0.038018738,0.013863288,0.222222222,1.182539683,22.80997732,-0.140037655,0,0,0,-2.865307754,-0.002366256,0,-2
61,-0.061965812,0.466444706,2.55086826,1.348538012,0,-0.244444444,-0.5,4.058216867,0.100843863,-0.221938878,0.053763441,-2.884297521,-15.55702479,-0.388019266,0,0,0,-16.67431193,0.035136199,0,2
213,-0.603550296,-0.05124455,-0.169462995,-0.805780754,-0.260416667,-0.618729097,-0.588235294,-0.140945291,-0.309191149,-0.472415736,-0.522727273,-1.765363128,-16.16759777,-3.369565217,0,0,0,-17.77483444,-0.397889977,0,-2
-9,0.033816425,0.555940647,7.029387001,1.875949677,-0.053571429,-0.476439791,-0.395348837,6.094007434,0.082404051,-0.292967168,0.053294574,-0.760633195,-24.66581388,0.095585454,0,0,0,-8.208257713,0.012527242,0,-1
-92,-0.158059468,0.045203759,0.426567209,0.467658547,-0.2,-0.413043478,-0.25,0.363392273,0.055556078,-0.023503637,0,1.055555556,3.5,0.617383513,0,0,0,-3.736242884,-0.018426666,0,1
146,-0.227004037,0.045750217,0.416359122,0.548412019,-0.229166667,-0.387195842,-0.628440367,0.539533124,0.011542414,-0.018373941,-0.031168831,-0.285714286,0.931318681,-0.477478992,0,0,0,-3.038898451,0.001021173,0,2
-23,0.150054646,-0.023737017,-0.020252899,-0.053527236,0.128757799,0.185209072,0.099250484,-0.058144191,0.023235934,0.004172759,0.014718615,-0.372838137,-0.692793792,-0.145771705,0,0,0,1.067977916,0.024323447,0,-1
-140,0.286508957,-0.013255244,0.01131978,-0.075336633,0.231884058,0.286860965,0.242176871,-0.132150726,0.026338695,-0.001281709,0.365909091,0.641025641,18.52680653,0.001492537,0,0,0,-4.55446449,-0.022151892,0,2
7,0.054878049,-0.03825844,-0.422603026,-0.841069303,0,-0.315789474,0.1,-0.4397815,-0.062308945,0.017594531,-0.543859649,-1.264900662,-22.7218543,-3,0,0,0,-17.1875,-0.3792,0,2
-116,0.029800671,0.020182207,-0.080814452,-0.109221363,-0.151898734,-0.034818942,-0.010791367,-0.018904499,0.026977178,-0.009362274,0.5,-1.882352941,-14.11764706,-2.794871795,0,0,0,-11.75,-0.394537178,0,2
199,-0.2,-0.115789474,-0.684210526,-1.4,0,0,0,-1.832460733,-0.419047619,-0.440944882,-0.333333333,-1,-10.58333333,-2.285714286,0,0,0,-10.93548387,-0.451219512,0,2
-162,0.631578947,0.031517557,0.243079918,0.01043145,0.25862069,0.651851852,0.595238095,-0.565815907,-0.022775181,-0.026844315,0.621621622,4.618487395,18.95462185,2.171253823,0,0,0,-25.33636364,0.052294631,0,1
60,-0.013826827,0.011474901,0.113608174,0.242178634,-0.076923077,-0.070703764,0.244680851,0.251488503,0.04296986,-0.003723783,-0.009433962,-1.827639752,-11.86614907,-0.464684554,0,0,0,4.052048726,0.005030596,0,-2
104,0.018181818,-0.060869565,-0.609371043,-0.946524064,0,0.102941176,0,-1.39476265,-0.080583185,0.021463852,0,-0.487179487,-5.200854701,-0.752380952,0,0,0,26.89814815,-0.035240041,0,-2
-892,0.344827586,0.053734062,0.06010929,0.946428571,0.333333333,0,0.470588235,0.693181818,0.371406371,0.463425513,0,1,1.52173913,2.090909091,0,0,0,36.0952381,0.402527076,0,2
-115,0.052674897,0.019822558,0.114359648,0.350476111,0.076923077,0.388349515,0.155797101,0.111356145,-0.042831785,0.004766228,0.428571429,2.356164384,15.50684932,3.02173913,0,0,0,26.16981132,0.384925201,0,2
67,-0.467592593,0.013751748,-0.024164177,0.296270746,-0.260869565,-0.539473684,-0.208333333,1.07396754,0.069583965,0.003577768,-0.428571429,-0.913934426,-12.15368852,-1.052631579,0,0,0,4.765232975,0.005478052,0,-2
231,-0.232323232,-0.150456471,-1.795192448,-1.571747449,0,-0.3,0.071428571,-1.836472536,-0.044853123,0.080234095,-0.465116279,-2.014634146,-28.08536585,-1.017156863,0,0,0,39.5672043,-0.105293706,0,1
-24,0.130382472,0.010233568,0.214466959,0.079728602,0.005016722,0.289473684,0.152073733,-0.018618542,0.04253653,-0.020697707,0.110413396,-0.676114082,3.586631016,-0.411373758,0,0,0,-7.725,0.021948905,0,2
13,-0.182926829,0.017990502,-0.110306243,-0.405679513,-0.051948052,-0.025641026,-0.714285714,0.268568452,0.034106,0.00380531,-0.153452685,0.087719298,-6.175438596,-1.221343874,0,0,0,6.168465909,0.040970585,0,-2
102,-0.150625,0.0346118,0.019906665,0.012291044,-0.307692308,-0.08250573,-0.044642857,-0.008220183,-0.025772428,-0.010799636,-0.428571429,-0.666666667,-26.6,-1.77972028,0,0,0,1.201754386,-0.041412675,0,-1
92,-0.313432836,-0.043658381,-0.104525175,-0.688695652,0,-0.354166667,-0.285714286,-0.162410623,-0.253704185,-0.49399177,0,-1.733333333,-0.666666667,-2.923076923,0,0,0,-32.3,-0.390134529,0,-2
-18,0.144427786,-0.011095234,-0.213534882,-0.124875346,0.0625,0.4,0.060606061,-0.552709526,-0.041317845,-0.001696621,0.123188406,2.129292929,14.68585859,0.613947696,0,0,0,-1.185823755,-0.02023657,0,-1
-435,0.476082005,-1.39E-05,0.05682991,0.382024793,0.133333333,0.375,0.53125,0.136528167,0.025755743,0.011647941,0.555555556,1.571428571,31.3877551,2.791469194,0,0,0,20.07913669,0.384453228,0,2
-14,-0.048833189,-0.05328885,-0.493745885,-0.483386497,-0.043478261,-0.055555556,-0.1,-0.458678448,-0.057901741,0.020715607,-0.123188406,3.651898734,13.72911392,0.576555024,0,0,0,15.0952381,-0.002290787,0,1
-112,0.361111111,0.284984557,2.622832027,0.97254902,0,0.2,0,1.654,0.052549064,-0.1336769,0.387096774,-0.384297521,11.09297521,0.948344371,0,0,0,-5.674311927,0.018887505,0,1
115,-0.390243902,-0.053039576,-0.241670067,-0.868708972,0,-0.340909091,-0.454545455,-0.37263953,-0.298755832,-0.48014067,-0.419354839,-1.333333333,-19.76,-2.436619718,0,0,0,-26.27272727,-0.367431193,0,1
-6,0.059174609,-0.09425045,-0.910641981,-0.742573911,0.12,0.232183908,-0.446153846,-0.539593384,-0.004349893,0.065673874,0.105147059,-1.462128884,-10.89302276,0.418699187,0,0,0,-0.938103757,0.016505018,0,2
9,0.007207207,-0.036772579,-0.403823968,-0.48964639,0.097868217,0.013306452,0.152373355,-0.221419738,-0.00957885,0.02635084,-0.092592593,-0.87213762,-2.881697688,-0.535538775,0,0,0,6.529457364,-0.000632589,0,-2
3,0.019996411,-0.040242191,-0.378793304,-0.43385063,0.202033898,0.005399985,0.553470919,-0.171377681,-0.01638164,0.014778469,-0.095708955,-0.865437843,-9.984395684,-0.622394103,0,0,0,2.700856793,-0.007672929,0,-1
-29,0.076084263,-0.000166727,0.207323351,0.122888833,-0.005952381,-0.005389908,0.010125074,0.045687434,0.03445319,-0.004336453,0.119791667,-2.022410546,1.251883239,-0.475773312,0,0,0,-7.664377999,0.020174521,0,1
3,0.044216662,-0.179925961,-1.415395719,-1.290328722,0.12,0.223529412,-0.001869159,-0.731870088,-0.01360074,0.100325048,0.013800905,-1.889793903,9.481920276,0.596031554,0,0,0,2.050167224,0.030725236,0,-2
-1,-0.010052736,-0.019170141,0.091394661,0.160490939,-0.071353066,0.039578164,-0.037155963,0.098563623,-0.006950507,0.005297737,0.002849003,1.281207915,16.28022376,0.04784591,0,0,0,-1.092592593,0.011384501,0,-1
-6,0.170144307,-0.04504487,-0.17057781,-0.198591953,0.345740188,0.205251238,0.088761358,-0.116779886,0.020027373,0.011984095,0.198788665,0.482817869,22.9145189,1.262328709,0,0,0,-7.194736842,0.007087711,0,1
-11,-0.012804626,-0.058000722,-0.125427401,-0.161448516,0.00952381,-0.061296502,0.07099464,-0.041295496,0.001028794,0.031008978,-0.109375,-1.921555845,9.869404607,-1.04434982,0,0,0,2.781171319,0.014627687,0,-1
-11,0.267464256,-0.088284537,-0.402977504,-0.610339288,0.632059801,0.28222907,0.22464986,-0.335446136,0.024174519,0.028239627,0.249670619,0.523980815,22.38459233,1.266304348,0,0,0,-7.14792708,0.018495712,0,2
11,-0.228036176,-0.026059382,-0.065620682,-0.041116943,-0.231318681,-0.282085839,-0.138011192,0.13287956,0.026352419,0.02563063,-0.201388889,-3.26225641,11.87107692,-3.678564538,0,0,0,4.69228243,0.023066507,0,-2
5,-0.097319949,0.043239666,0.232399695,0.411747335,-0.286319613,-0.076977832,-0.135888502,0.218666251,-0.004147146,-0.016255532,-0.050881954,-0.041162946,0.529926574,-0.003975639,0,0,0,-0.046809762,-0.011408001,0,-1
22,-0.21523155,0.031941339,0.059806719,0.120331573,-0.240842491,-0.220789337,-0.209005832,0.174175056,0.025323624,-0.005378348,-0.092013889,-1.340700565,2.001672316,-2.634214718,0,0,0,1.911111111,0.00843882,0,2
-7,0.00285011,0.07536763,0.75713689,0.911632255,0.069189189,-0.054563895,-0.019183473,0.363260698,-0.006786246,-0.030631907,0.037390458,0.895619758,-8.078440509,-0.437553041,0,0,0,0.606033718,-0.040881204,0,2
-446,0.530487805,0.034880476,0.210306018,0.836507199,0.068181818,0.515384615,0.55,0.209353188,0.32221512,0.482694455,0.576923077,2.397959184,35.20408163,2.813278008,0,0,0,15.07407407,0.405309735,0,2
-10,0.028828328,-0.046976366,-0.695003872,-0.71719918,0.12,0.040196078,0.431464174,-0.340388408,-0.015493041,0.022279251,-0.020512821,0.675149602,13.02906556,-0.114232673,0,0,0,1.882834557,0.010508354,0,1
22,-0.096525541,0.012824773,0.084870215,0.20612846,-0.036931818,-0.079487179,-0.15,0.228747133,-0.003141844,-0.006014107,-0.148351648,0.136924537,-8.529663028,0.176821002,0,0,0,7.133979617,-0.03665458,0,-2
17,-0.031678438,-0.028391264,-0.062133018,-0.194433075,-0.189189189,0.014367816,-0.412280702,-0.022872291,0.022279287,0.008352655,-0.016877637,-1.57076936,-4.950625052,0.551785714,0,0,0,-2.488868275,0.030372849,0,-2
-424,0.433962264,0.04770525,0.295176233,1.042635659,0.03125,0.435897436,0.4,0.43810032,0.319073276,0.476680348,0.428571429,2.534883721,26.6744186,2.99009901,0,0,0,22.20805369,0.368655154,0,2
7,-0.068314885,0.165341603,1.335044117,1.236821437,-0.238095238,-0.156179775,-0.14,0.773112929,0.023922848,-0.085140915,-0.098990342,1.942788074,-6.108178888,-0.22465102,0,0,0,2.395788569,-0.006242144,0,2
83,-0.134290541,0.008914182,0.077419828,0.400906817,-0.139534884,-0.175806452,-0.087155963,0.407124029,-0.024350054,0.005361903,-0.21043771,0.523248731,-7.563857868,1.028685548,0,0,0,16.07333333,-0.037129117,0,2
25,-0.161390501,0.024125345,-0.060557306,-0.145161454,-0.121428571,-0.090160358,-0.251450382,0.009263403,0.00859773,0.00454181,-0.191660744,-0.760595322,-30.93844791,-0.944235547,0,0,0,5.310638425,-0.012453794,0,0
-139,-0.037099754,0.017514531,0.083097598,0.429817605,-0.111111111,-0.10969163,0.216981132,0.408261966,0.036788295,0.00275105,-0.207792208,-0.991578947,-17.53473684,0.989239598,0,0,0,4.555789474,-0.000152112,0,-2
1,0.054513002,-0.163015457,-1.432610996,-1.424710686,0.268292683,0.248456057,0.013065327,-0.827089227,-0.015193939,0.089301936,0.005578093,-2.475379489,-16.20726891,-0.444188562,0,0,0,1.824844075,0.017695282,0,-2
-11,0.054176904,-0.018511315,-0.094384347,-0.110804268,0.022868217,0.009787034,0.098606345,-0.036786183,0.002731925,0.008033253,0.034391534,-0.357947526,10.08289401,-0.092219147,0,0,0,-1.132798574,0.032607891,0,2
-5,0.108984232,0.075293241,0.377038853,0.510377174,0.045,0.115700392,-0.375,0.108651592,-0.014156169,-0.025719766,0.131439394,2.010690149,-1.569158304,1.014249978,0,0,0,-1.08372093,-0.00763112,0,2
36,-0.047222222,-0.040082119,-0.112496366,-0.131134098,0.069444444,-0.0625,0.072066706,-0.021109771,-0.024290022,0.019862326,-0.086021505,0.318803419,13.50213675,-0.645341735,0,0,0,6.241578576,-0.014154365,0,-2
-37,-0.036386139,0.082063273,0.558674495,0.665985393,-0.236521739,-0.043419309,-0.554487179,0.247280511,0.021096677,-0.029037981,0.063081395,1.60670961,-10.28901677,0.52434405,0,0,0,0.87894406,-0.004548864,0,2
49,-0.06969697,-0.049064142,-0.09036282,-0.108741564,-0.041666667,0.0375,-0.434782609,0.222974644,-0.008667604,0.029406225,-0.191666667,-0.45042735,21.02136752,-0.961257955,0,0,0,12.98543221,-0.000570481,0,-2
-32,-0.14537037,0.006770032,0.181635642,0.155608219,-0.281521739,-0.159119701,-0.179487179,0.138628919,0.035252846,-0.003318215,-0.068357999,-0.40398054,-8.71985847,-0.489905927,0,0,0,1.962664991,0.003082256,0,1
13,-0.022474747,-0.008982023,0.022133546,0.022392534,-0.111111111,0.1,-0.506849315,0.244084415,0.015622418,0.009543899,-0.105645161,-0.769230769,7.519230769,-0.31591622,0,0,0,6.743853631,0.013583884,0,-2
-65,0.331447577,-0.031328131,-0.036600042,-0.005398173,0.528239203,0.366644655,0.26766934,-0.082829474,0.053526706,0.006404903,0.331488801,0.028787879,20.57651515,1.452463452,0,0,0,-8.015622389,0.026352088,0,3
-9,0.086956522,-0.04920985,0.002470955,-0.164702331,-0.104166667,0.066666667,0.083333333,-0.165464621,-0.037840004,0.000933856,0.039855072,-0.427764128,9.506879607,-0.582750583,0,0,0,0.921411387,-0.027995399,0,3
-968,0.064503601,0.490504173,1.486156553,2.659051497,-0.332093023,-0.024657534,-0.230769231,1.267850657,0.032303261,-0.237599524,0.54,6.78343949,19.1656051,5.762295082,0,0,0,21.544,0.330305927,0,3
16,-0.017965614,-0.052712562,-0.282487273,-0.530571255,0.056410256,-0.136904762,-0.014204545,-0.239374349,-0.002119156,0.021695136,0.038888889,-2.203219316,10.57085369,-1.390883747,0,0,0,3.664935507,0.012603058,0,-2
90,-0.287651046,0.013212936,-0.08914298,0.190657755,-0.002109705,-0.635514019,-0.197350696,0.598756906,0.06272218,-0.014484272,-0.622641509,-4.3125,-40.51992754,-1.001917913,0,0,0,19.36106088,0.03298064,0,-3
70,-0.296453901,0.04599684,0.229862027,0.1960199,-0.043478261,-0.5,-0.580645161,1.287502431,0.062004917,-0.019421205,-0.136054422,-0.111764706,-4.457843137,-0.561904762,0,0,0,-11.1311828,0.05028309,0,-1
-42,0.158100195,-0.033417995,-0.335088978,-0.3245141,0.03125,0.435897436,0.127272727,-0.63108713,-0.027720073,0.010145694,0.095238095,2.145994832,18.09664083,0.058592161,0,0,0,-0.736390753,-0.01816433,0,-1
-77,0.17248062,0.037150773,0.204510365,0.649714971,0.288461538,0.688679245,0.133663366,0.075850462,0.007228533,-0.028290415,0.638888889,5.352,18.552,6.410958904,0,0,0,15.39047619,0.365944482,0,3
-75,0.078396699,-0.003291322,0.143467598,0.233888651,0.268292683,0.148456057,0.113065327,0.038534521,-0.007850703,-0.001266845,-0.362068966,1.702702703,17.46396396,3.13304721,0,0,0,16.20945946,0.385224274,0,-1
-30,0.463636364,-0.018542454,0.362020747,-0.135386606,0,0.5,0,-0.419816054,0.042076874,0.011780424,0.475,1.538461538,41.11263736,-0.993620415,0,0,0,-23.87735849,0.114917574,0,-2
-13,-0.001144492,0.346235006,1.260064872,1.28284873,-0.064516129,-0.031609195,0.023809524,1.14463438,0.053801786,-0.146848474,-0.026315789,-1.158579034,-11.22972973,0.618421053,0,0,0,-3.416136615,-0.008828276,0,2
-175,-0.004104368,-0.00304717,0.094732282,0.237726685,-0.079220779,-0.059469942,0.126604555,0.158166032,0.023631609,0.000333961,-0.017045455,-1.326923077,16.00641026,0.000687049,0,0,0,-0.983908046,0.005584023,0,1
65,-0.055852689,0.019295114,0.034216427,0.307802276,-0.076923077,-0.155319149,0.244680851,0.321008385,0.003096055,0.002763651,-0.145797599,-0.794782609,-13.97043478,0.672290236,0,0,0,9.387286822,-0.03068143,0,-3
67,-0.119047619,-0.555827829,-8.091093117,-1.076940345,0,0.428571429,0.5,-6.042981715,-0.022445159,0.304744538,-0.19047619,-0.326100967,-12.38711063,0.348540957,0,0,0,13.43568384,-0.011895369,0,-3
54,-0.390243902,-0.053039576,-0.241670067,-0.868708972,0,-0.340909091,-0.454545455,-0.37263953,-0.298755832,-0.48014067,-0.419354839,-1.333333333,-19.76,-2.436619718,0,0,0,-26.27272727,-0.367431193,0,3
-66,0.358610272,-0.048250683,-0.416770042,-0.689439303,0.322033898,0.387583893,0.707317073,-1.559929178,-0.033052934,0.002686274,0.308457711,0.517182131,-0.483963345,0.573540856,0,0,0,-2.704483431,-0.022515323,0,2
87,-0.203309693,-0.022981885,-0.128821407,-0.152429266,-0.18452381,-0.079739985,-0.344651163,0.070552284,-0.016644332,0.026219791,-0.27300995,0.160932297,5.767758047,-0.972741064,0,0,0,11.89048353,0.003454068,0,-3
-44,-0.035714286,-0.074195906,-2.537280702,0.20882825,-0.25,-0.066666667,-0.666666667,-6.341170106,-0.013790272,0.038371402,0.071428571,0.095823096,-6.853808354,0.586221066,0,0,0,-6.417857143,0.008557517,0,3
137,-0.231578947,-0.042947585,-0.278462041,-0.62953815,-0.25862069,-0.651851852,-0.261904762,-0.132116092,0.055678844,0.008638806,-0.621621622,-5.218487395,-20.55462185,-4.504587156,0,0,0,-12.66363636,-0.365547643,0,-3
-74,-0.022865854,0.279261615,1.635347112,0.424987581,0,0.025,0,3.487989621,0.036354738,-0.101304786,-0.083333333,-1.887295082,-11.06967213,-0.257373272,0,0,0,7.308527132,0.010249583,0,2
-24,-0.043811352,0.009412758,0.004231819,0.060122891,-0.007876016,-0.042670452,-0.03942428,0.032585686,-0.00157274,0.002530702,-0.001082251,-0.166344189,1.728573375,0.331930809,0,0,0,-0.261397447,0.016469826,0,3
-85,0.006349206,-0.025804752,-0.41275267,-0.424419731,0,0.2,0.142857143,-0.346372943,-0.020573412,0.011531363,0.171428571,-1.666666667,-8.805555556,0.099206349,0,0,0,1.477419355,0.002326,0,-2
109,-0.202674897,-0.002383679,0.256122709,0.230169051,-0.076923077,-0.388349515,-0.322463768,0.464804595,0.006940341,0.00056578,0.071428571,-0.956164384,26.09315068,-0.54805492,0,0,0,1.012006861,-0.010711365,0,-1
-25,-0.144512195,-0.002583991,0.070725367,0.076263084,-0.288339921,-0.160218602,-0.158333333,0.084801809,0.00590287,0.00830186,-0.097495528,1.288715486,2.136854742,-0.658312901,0,0,0,2.506506507,0.01672686,0,3
